index,name,time,rating,item,sentiment,sentiment_score,source,어간,noun,v_ad,n_v_ad,review_sentence,replace_slang_sentence,name+item
3615,경쟁사,2021-06-22,5,식물영양제,긍정,0.585987997,naver,"[('부디', 'Noun'), ('좋다', 'Adjective'), ('영양제', 'Noun'), ('먹다', 'Verb'), ('튼튼하다', 'Adjective'), ('자다', 'Verb'), ('자라다', 'Verb'), ('좋다', 'Adjective')]","['부디', '영양제']","['좋다', '먹다', '튼튼하다', '자다', '자라다', '좋다']","['부디', '좋다', '영양제', '먹다', '튼튼하다', '자다', '자라다', '좋다']",부디 좋은 영양제 먹고 튼튼하게 잘 자라면 좋겠어요,부디 좋다 영양제 먹다 튼튼하다 자다 자라다 좋다,경쟁사(식물영양제)
3616,경쟁사,2021-06-22,5,식물영양제,긍정,0.586232603,naver,"[('수고', 'Noun'), ('하다', 'Verb')]",['수고'],['하다'],"['수고', '하다']",수고하세요,수고 하다,경쟁사(식물영양제)
3617,경쟁사,2021-07-04,5,식물영양제,긍정,0.586111212,naver,"[('텃밭', 'Noun'), ('에', 'Josa'), ('채소', 'Noun'), ('가', 'Josa'), ('싱싱하다', 'Adjective'), ('벌레', 'Noun'), ('도', 'Josa'), ('많이', 'Adverb'), ('없어지다', 'Verb')]","['텃밭', '채소', '벌레']","['싱싱하다', '없어지다']","['텃밭', '채소', '싱싱하다', '벌레', '없어지다']",텃밭에 채소가 싱싱하고 벌레도 많이 없어졌어요,텃밭 채소 싱싱하다 벌레 많이 없어지다,경쟁사(식물영양제)
3618,경쟁사,2021-07-04,5,식물영양제,긍정,0.585225707,naver,"[('텃밭', 'Noun'), ('에', 'Josa'), ('뿌리다', 'Verb'), ('채소', 'Noun'), ('가', 'Josa'), ('한층', 'Noun'), ('싱싱하다', 'Adjective')]","['텃밭', '채소', '한층']","['뿌리다', '싱싱하다']","['텃밭', '뿌리다', '채소', '한층', '싱싱하다']",텃밭에 뿌렸더니 채소가 한층 싱싱하네요,텃밭 뿌리다 채소 한층 싱싱하다,경쟁사(식물영양제)
3619,경쟁사,2021-07-07,5,식물영양제,긍정,0.587279168,naver,"[('상추', 'Noun'), ('키우다', 'Verb'), ('사다', 'Verb')]",['상추'],"['키우다', '사다']","['상추', '키우다', '사다']",상추 키우려고 샀어요,상추 키우다 사다,경쟁사(식물영양제)
3620,경쟁사,2021-07-08,5,식물영양제,긍정,0.589218837,naver,"[('올해', 'Noun'), ('농사', 'Noun'), ('너무', 'Adverb'), ('잘', 'VerbPrefix'), ('되다', 'Verb'), ('거', 'Noun'), ('같다', 'Adjective'), ('대다', 'Verb'), ('만족하다', 'Adjective'), ('건강하다', 'Adjective'), ('상추', 'Noun'), ('키우다', 'Verb'), ('있다', 'Adjective')]","['올해', '농사', '거', '상추']","['되다', '같다', '대다', '만족하다', '건강하다', '키우다', '있다']","['올해', '농사', '되다', '거', '같다', '대다', '만족하다', '건강하다', '상추', '키우다', '있다']",올해 농사 너무 잘되는 거 같아 대만족하여 건강한 상추 키우고 있어요,올해 농사 너무 잘 되다 거 같다 대다 만족하다 건강하다 상추 키우다 있다,경쟁사(식물영양제)
3621,경쟁사,2021-07-08,5,식물영양제,긍정,0.583130905,naver,"[('다', 'Adverb'), ('쓰다', 'Verb'), ('또', 'Noun'), ('사려', 'Noun'), ('고', 'Josa'), ('하다', 'Verb')]","['또', '사려']","['쓰다', '하다']","['쓰다', '또', '사려', '하다']",다 쓰면 또 사려고 합니다,다 쓰다 또 사려 하다,경쟁사(식물영양제)
3623,경쟁사,2021-06-30,5,식물영양제,긍정,0.584211314,naver,"[('토마토', 'Noun'), ('에', 'Josa'), ('뿌리', 'Noun'), ('니까', 'Josa'), ('확실하다', 'Adjective'), ('무섭다', 'Adjective'), ('자다', 'Verb'), ('자라다', 'Verb'), ('있다', 'Adjective')]","['토마토', '뿌리']","['확실하다', '무섭다', '자다', '자라다', '있다']","['토마토', '뿌리', '확실하다', '무섭다', '자다', '자라다', '있다']",토마토에 뿌리니까 확실히 무섭게 잘 자라고 있어요,토마토 뿌리 확실하다 무섭다 자다 자라다 있다,경쟁사(식물영양제)
3625,경쟁사,2021-06-30,5,식물영양제,긍정,0.585940728,naver,"[('좋다', 'Adjective')]",[],['좋다'],['좋다'],좋아요,좋다,경쟁사(식물영양제)
3626,경쟁사,2021-06-30,5,식물영양제,긍정,0.586576864,naver,"[('조', 'Modifier'), ('타', 'Noun'), ('좋다', 'Adjective'), ('좋다', 'Adjective')]",['타'],"['좋다', '좋다']","['타', '좋다', '좋다']",조타 조아조아요,조 타 좋다 좋다,경쟁사(식물영양제)
